term_str,n,num,stop,p_stem,pos_max,p,s,i,h,wlen,df,idf,tfidf_sum_doc_max
banquets,16,0,0,banquet,NN,2.9449984722820425e-05,33955.875,15.051373588778935,0.0004432627222470025,8,3,0.41503749927884376,0.0011339487177115977
bar,14,0,0,bar,NN,2.576873663246787e-05,38806.71428571429,15.24401866672133,0.00039281910224316595,3,3,0.41503749927884376,0.0009466117825294117
barathrum,1,0,0,barathrum,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,9,1,2.0,0.0002990877822640945
barbarous,7,0,0,barbar,JJ,1.2884368316233936e-05,77613.42857142858,16.24401866672133,0.00020929391943781694,9,3,0.41503749927884376,0.000472883918864106
barbed,5,0,0,barb,VBN,9.203120225881383e-06,108658.8,16.72944549389157,0.00015396309819261367,6,3,0.41503749927884376,0.00029833807013227584
barbrous,1,0,0,barbrou,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.0002990877822640945
barbs,2,0,0,barb,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,5,1,2.0,0.0005596753882748006
bard,24,0,0,bard,NN,4.417497708423064e-05,22637.25,14.466411088057779,0.0006390533783060124,4,1,2.0,0.007177033492822967
bards,1,0,0,bard,NNS,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.0002990430622009569
bare,14,0,0,bare,NN,2.576873663246787e-05,38806.71428571429,15.24401866672133,0.00039281910224316595,4,4,0.0,0.0
bared,1,0,0,bare,VBD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.0002798376941374003
bargain,7,0,0,bargain,NN,1.2884368316233936e-05,77613.42857142858,16.24401866672133,0.00020929391943781694,7,2,1.0,0.0010178426656080144
bargaining,1,0,0,bargain,VBG,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,10,1,2.0,0.0002990430622009569
baring,1,0,0,bare,VBG,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.0002990430622009569
bark,16,0,0,bark,NN,2.9449984722820425e-05,33955.875,15.051373588778935,0.0004432627222470025,4,3,0.41503749927884376,0.0010442719087853148
barkd,2,0,0,barkd,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,5,1,2.0,0.0007216308858019123
barking,3,0,0,bark,NN,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,7,2,1.0,0.000479450783651435
barks,7,0,0,bark,NNS,1.2884368316233936e-05,77613.42857142858,16.24401866672133,0.00020929391943781694,5,1,2.0,0.0020936144758486614
barky,1,0,0,barki,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.0002990877822640945
barley,35,0,0,barley,NN,6.442184158116967e-05,15522.685714285715,13.922090571833968,0.0008968867132973838,6,4,0.0,0.0
barn,1,0,0,barn,NNS,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,4,1,2.0,0.0002990877822640945
barns,1,0,0,barn,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.0002990877822640945
barrd,9,0,0,barrd,NN,1.656561640658649e-05,60365.99999999999,15.881448587336621,0.0002630859852787434,5,2,1.0,0.0014693503414621486
barren,10,0,0,barren,NN,1.8406240451762765e-05,54329.4,15.729445493891571,0.00028951995593346457,6,2,1.0,0.0016496462627547826
barrenness,2,0,0,barren,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,10,2,1.0,0.0003299516125825253
barrier,1,0,0,barrier,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002798376941374003
barrow,8,0,0,barrow,NN,1.4724992361410212e-05,67911.75,16.051373588778933,0.0002363563534849114,6,2,1.0,0.0011577615126767144
bars,10,0,0,bar,NNS,1.8406240451762765e-05,54329.4,15.729445493891571,0.00028951995593346457,4,3,0.41503749927884376,0.0006254833645952531
base,45,0,0,base,NN,8.282808203293245e-05,12073.199999999999,13.55952049244926,0.0011231090756758158,4,3,0.41503749927884376,0.0030107299550610703
based,2,0,0,base,VBN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,5,1,2.0,0.0005980861244019139
basely,2,0,0,base,RB,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,6,2,1.0,0.0003299516125825253
baser,3,0,0,baser,NN,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,5,3,0.41503749927884376,0.0001821949333535313
basest,1,0,0,basest,JJS,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.00036081544290095615
bashful,3,0,0,bash,JJ,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,7,2,1.0,0.0005103593340330035
basin,6,0,0,basin,NN,1.104374427105766e-05,90549.0,16.46641108805778,0.00018185083311861842,5,2,1.0,0.0008971515466344396
bask,1,0,0,bask,VB,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,4,1,2.0,0.0002990430622009569
basket,12,0,0,basket,NN,2.208748854211532e-05,45274.5,15.466411088057779,0.0003416141776951215,6,2,1.0,0.00191780313460574
baskets,7,0,0,basket,NN,1.2884368316233936e-05,77613.42857142858,16.24401866672133,0.00020929391943781694,7,4,0.0,0.0
bastard,17,0,0,bastard,NN,3.12906087679967e-05,31958.470588235297,14.963910747528594,0.0004682298768401383,7,3,0.41503749927884376,0.0010200000806653584
bastardice,1,0,0,bastardic,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,10,1,2.0,0.0002990877822640945
bat,1,0,0,bat,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990430622009569
bate,1,0,0,bate,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,4,1,2.0,0.0002798376941374003
bated,1,0,0,bate,VBN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.0002990877822640945
bath,21,0,0,bath,NN,3.8653104948701806e-05,25871.14285714286,14.659056166000173,0.000566618036433319,4,3,0.41503749927884376,0.0013513506296399297
bathd,15,0,0,bathd,NN,2.760936067764415e-05,36219.6,15.144482993170415,0.00041812949323488983,5,2,1.0,0.0026752519914387406
bathe,11,0,0,bath,VB,2.0246864496939044e-05,49390.36363636363,15.591941970141637,0.0003156879363135945,5,3,0.41503749927884376,0.0007812119700963225
bathed,1,0,0,bath,VBD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.0002990430622009569
bathers,1,0,0,bather,NNS,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.00036081544290095615
bathes,1,0,0,bath,VBZ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.00036081544290095615
bathing,1,0,0,bath,VB,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.00036081544290095615
baths,14,0,0,bath,NN,2.576873663246787e-05,38806.71428571429,15.24401866672133,0.00039281910224316595,5,4,0.0,0.0
bathycles,2,0,0,bathycl,NNP,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,9,1,2.0,0.0005596753882748006
bathyclæus,1,0,0,bathyclæu,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,10,1,2.0,0.0002990877822640945
batieia,2,0,0,batieia,NNP,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,7,2,1.0,0.00028946273820074737
bats,2,0,0,bat,NNS,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,4,2,1.0,0.00032992925255095657
battalia,1,0,0,battalia,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.0002990877822640945
battalions,12,0,0,battalion,NNS,2.208748854211532e-05,45274.5,15.466411088057779,0.0003416141776951215,10,1,2.0,0.0033580523296488037
battellous,1,0,0,battel,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,10,1,2.0,0.0002990877822640945
batten,2,0,0,batten,VB,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,6,2,1.0,0.0002894403781691786
batterd,4,0,0,batterd,NN,7.362496180705106e-06,135823.5,17.051373588778933,0.00012554067292316082,7,2,1.0,0.0006290393948466199
battered,5,0,0,batter,VBN,9.203120225881383e-06,108658.8,16.72944549389157,0.00015396309819261367,8,2,1.0,0.0007187996034070574
battering,3,0,0,batter,VBG,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,9,1,2.0,0.0008395130824122009
battle,227,0,0,battl,NN,0.00041782165825501476,2393.36563876652,11.224825101488019,0.004689975037526238,6,4,0.0,0.0
battled,1,0,0,battl,VBN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002798376941374003
battledore,1,0,0,battledor,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,10,1,2.0,0.0002990430622009569
battlement,4,0,0,battlement,NN,7.362496180705106e-06,135823.5,17.051373588778933,0.00012554067292316082,10,2,1.0,0.0005789254764014947
battlements,13,0,0,battlement,NNS,2.3928112587291597e-05,41791.84615384615,15.350933870637842,0.0003673188739766903,11,4,0.0,0.0
battles,13,0,0,battl,NN,2.3928112587291597e-05,41791.84615384615,15.350933870637842,0.0003673188739766903,7,3,0.41503749927884376,0.0008461165190609548
bavins,1,0,0,bavin,NNS,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.0002990877822640945
bawdric,1,0,0,bawdric,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002990877822640945
bawdrick,4,0,0,bawdrick,NN,7.362496180705106e-06,135823.5,17.051373588778933,0.00012554067292316082,8,2,1.0,0.0006290393948466199
bawdricks,1,0,0,bawdrick,NNS,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,9,1,2.0,0.0002990877822640945
bawdrics,2,0,0,bawdric,NNS,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,8,1,2.0,0.000598175564528189
bawling,1,0,0,bawl,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002798376941374003
bay,13,0,0,bay,NN,2.3928112587291597e-05,41791.84615384615,15.350933870637842,0.0003673188739766903,3,3,0.41503749927884376,0.000774894879902755
bayd,1,0,0,bayd,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,4,1,2.0,0.0002990877822640945
baying,1,0,0,bay,VBG,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.0002990430622009569
bc,1,0,0,bc,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
be,2010,0,1,be,VB,0.003699654330804316,270.2955223880597,8.078393802712643,0.029887264618148578,2,4,0.0,0.0
beach,19,0,0,beach,NN,3.4971856858349256e-05,28594.421052631576,14.803446075335348,0.0005177039971569199,5,3,0.41503749927884376,0.001159165715186458
beached,3,0,0,beach,VBN,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,7,2,1.0,0.00043896190926965705
beacon,3,0,0,beacon,NN,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,6,1,2.0,0.0008395130824122009
bead,5,0,0,bead,JJ,9.203120225881383e-06,108658.8,16.72944549389157,0.00015396309819261367,4,2,1.0,0.0007785832859786671
beads,2,0,0,bead,NNS,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,5,1,2.0,0.0005980861244019139
beagles,1,0,0,beagl,NNS,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.00036081544290095615
beak,1,0,0,beak,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,4,1,2.0,0.0002990430622009569
beakd,1,0,0,beakd,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.00036081544290095615
beaked,2,0,0,beak,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,6,2,1.0,0.0002894403781691786
beaks,6,0,0,beak,NNS,1.104374427105766e-05,90549.0,16.46641108805778,0.00018185083311861842,5,3,0.41503749927884376,0.00042362724320976156
beam,36,0,0,beam,NN,6.626246562634596e-05,15091.499999999998,13.881448587336621,0.0009198190098622816,4,4,0.0,0.0
beamd,2,0,0,beamd,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,5,1,2.0,0.000598175564528189
beaming,1,0,0,beam,VBG,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002990877822640945
beams,27,0,0,beam,NNS,4.969684921975947e-05,20122.0,14.296486086615465,0.0007104903134189178,5,4,0.0,0.0
beamy,3,0,0,beami,NN,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,5,1,2.0,0.0010824463287028685
beans,1,0,0,bean,NNS,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.0002798376941374003
bear,305,0,0,bear,VB,0.0005613903337787643,1781.2918032786886,10.798708156328685,0.006062290376260825,4,4,0.0,0.0
bear2,1,0,0,bear2,VB,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.0002990877822640945
beard,8,0,0,beard,NN,1.4724992361410212e-05,67911.75,16.051373588778933,0.0002363563534849114,5,3,0.41503749927884376,0.0004885039514196354
bearded,5,0,0,beard,JJ,9.203120225881383e-06,108658.8,16.72944549389157,0.00015396309819261367,7,2,1.0,0.0007092192794068478
beards,1,0,0,beard,NNS,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.0002990877822640945
bearer,9,0,0,bearer,NN,1.656561640658649e-05,60365.99999999999,15.881448587336621,0.0002630859852787434,6,4,0.0,0.0
bearers,4,0,0,bearer,NNS,7.362496180705106e-06,135823.5,17.051373588778933,0.00012554067292316082,7,2,1.0,0.0006907670554834814
bearing,81,0,0,bear,NN,0.0001490905476592784,6707.333333333333,12.711523585894309,0.001895168013004817,7,4,0.0,0.0
bears,73,0,0,bear,VBZ,0.00013436555529786819,7442.3835616438355,12.861549029898917,0.0017281491773931258,5,4,0.0,0.0
bearst,3,0,0,bearst,NN,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,6,1,2.0,0.0008972633467922835
beart,1,0,0,beart,VBP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.0002990877822640945
beast,17,0,0,beast,NN,3.12906087679967e-05,31958.470588235297,14.963910747528594,0.0004682298768401383,5,4,0.0,0.0
beastly,2,0,0,beastli,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,7,2,1.0,0.0003299516125825253
beasts,30,0,0,beast,NN,5.52187213552883e-05,18109.8,14.144482993170415,0.0007810402651144913,6,4,0.0,0.0
beat,105,0,0,beat,NN,0.00019326552474350903,5174.228571428572,12.337128071112812,0.002384341530491493,4,4,0.0,0.0
beaten,24,0,0,beaten,VBN,4.417497708423064e-05,22637.25,14.466411088057779,0.0006390533783060124,6,4,0.0,0.0
beating,10,0,0,beat,VBG,1.8406240451762765e-05,54329.4,15.729445493891571,0.00028951995593346457,7,4,0.0,0.0
beats,12,0,0,beat,VBZ,2.208748854211532e-05,45274.5,15.466411088057779,0.0003416141776951215,5,3,0.41503749927884376,0.0007327930481357977
beauteous,7,0,0,beauteou,JJ,1.2884368316233936e-05,77613.42857142858,16.24401866672133,0.00020929391943781694,9,2,1.0,0.0010371821938609837
beautied,1,0,0,beauti,VBD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.00036081544290095615
beauties,19,0,0,beauti,NNS,3.4971856858349256e-05,28594.421052631576,14.803446075335348,0.0005177039971569199,8,3,0.41503749927884376,0.0013329666127403295
beautified,3,0,0,beautifi,JJ,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,10,3,0.41503749927884376,0.00019899933452555965
beautifies,1,0,0,beautifi,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,10,1,2.0,0.0002990877822640945
beautiful,30,0,0,beauti,JJ,5.52187213552883e-05,18109.8,14.144482993170415,0.0007810402651144913,9,3,0.41503749927884376,0.001849773409291023
beautifully,12,0,0,beauti,RB,2.208748854211532e-05,45274.5,15.466411088057779,0.0003416141776951215,11,2,1.0,0.0017654503211104067
beautify,1,0,0,beautifi,VB,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.0002990877822640945
beauty,45,0,0,beauti,NN,8.282808203293245e-05,12073.199999999999,13.55952049244926,0.0011231090756758158,6,4,0.0,0.0
beautys,8,0,0,beauti,NN,1.4724992361410212e-05,67911.75,16.051373588778933,0.0002363563534849114,7,3,0.41503749927884376,0.0005349502414719786
becalm,1,0,0,becalm,VB,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.0002990877822640945
becalmed,1,0,0,becalm,VBN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.0002990430622009569
became,32,0,0,becam,VBD,5.889996944564085e-05,16977.9375,14.051373588778935,0.0008276254750483641,6,4,0.0,0.0
because,162,0,1,becaus,IN,0.0002981810953185568,3353.6666666666665,11.711523585894309,0.003492154930691077,7,4,0.0,0.0
beck,2,0,0,beck,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,4,2,1.0,0.0002990654222325257
beckond,1,0,0,beckond,VBZ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.00036081544290095615
beckoned,1,0,0,beckon,VBD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.0002990430622009569
become,51,0,0,becom,VB,9.38718263039901e-05,10652.823529411766,13.378948246807438,0.0012559063059543807,6,4,0.0,0.0
becomes,14,0,0,becom,VBZ,2.576873663246787e-05,38806.71428571429,15.24401866672133,0.00039281910224316595,7,4,0.0,0.0
becoming,2,0,0,becom,VBG,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,8,2,1.0,0.0003299516125825253
bed,225,0,0,bed,NN,0.00041414041016466223,2414.64,11.237592397561897,0.0046539411247895745,3,4,0.0,0.0
bedchamber,1,0,0,bedchamb,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,10,1,2.0,0.0002798376941374003
bedchambers,1,0,0,bedchamb,NNS,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,11,1,2.0,0.0002798376941374003
bedded,1,0,0,bed,VBN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.0002990430622009569
bedding,5,0,0,bed,NN,9.203120225881383e-06,108658.8,16.72944549389157,0.00015396309819261367,7,2,1.0,0.0008093800362023915
bedew,1,0,0,bedew,VBP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.00036081544290095615
bedfere,1,0,0,bedfer,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.00036081544290095615
bedight,2,0,0,bedight,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,7,1,2.0,0.0005596753882748006
bedizened,4,0,0,bedizen,VBN,7.362496180705106e-06,135823.5,17.051373588778933,0.00012554067292316082,9,1,2.0,0.0011193507765496012
bedrabbled,3,0,0,bedrabbl,VBN,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,10,1,2.0,0.0008395130824122009
bedroom,4,0,0,bedroom,NN,7.362496180705106e-06,135823.5,17.051373588778933,0.00012554067292316082,7,1,2.0,0.0011961722488038277
beds,16,0,0,bed,NN,2.9449984722820425e-05,33955.875,15.051373588778935,0.0004432627222470025,4,3,0.41503749927884376,0.0010698633619376128
bedside,1,0,0,bedsid,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002990430622009569
bedstead,1,0,0,bedstead,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.00036081544290095615
bedsteads,1,0,0,bedstead,RP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,9,1,2.0,0.0002990430622009569
beech,8,0,0,beech,NN,1.4724992361410212e-05,67911.75,16.051373588778933,0.0002363563534849114,5,4,0.0,0.0
beechen,3,0,0,beechen,NN,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,7,2,1.0,0.0005103593340330035
beeches,1,0,0,beech,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002990877822640945
beechmast,1,0,0,beechmast,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,9,1,2.0,0.0002990430622009569
been,599,0,1,been,VBN,0.0011025338030605898,907.0016694490818,9.82496139599015,0.0108323520528445,4,4,0.0,0.0
bees,7,0,0,bee,NNS,1.2884368316233936e-05,77613.42857142858,16.24401866672133,0.00020929391943781694,4,4,0.0,0.0
beeves,20,0,0,beev,NN,3.681248090352553e-05,27164.7,14.729445493891571,0.0005422274309634037,6,2,1.0,0.0033921076167805456
